document,label
오늘 저 북한군 닮은 떡검보 색희 발표 후 주식 시장은 폭락하고 환율도 8원 이상 올랐네 ㅋㅋㅋ,1
내가 왜 저기 있냐?,1
이래가지고 아 고3인데 요번주금요일 학교 나오지말라던데,1
무릎에 연골연화증이라구하여간 오랫동안 힘을 주면 잘 못견디구 아픈데하면..,1
홍어들이 삐빅 몰려와 깽판칠 기사 입니다,1
판님들도 모두 화이팅!!!!!!!!!^^,1
아 6시퇴근인데 졸려뒤지겠다...,1
적게 그냥 먹고 운동하는 게 답,1
이세돌의 위엄......,1
기름 가짜 단속부터 철저히 해라.,1
 황박사에게 다시한번 기회를 주고 황박사가 자기돈을 쓰건 말건 상관하지 말아야 한다.,1
공익 미워하지마세요 여러분의 슈퍼맨인 친구들도 있답니다.,1
조사하면 나오지 않을카,1
면도할때는 진짜 순간 내가 게이인가 했다,1
사진은 묻힐까봐!!,1
땡!!! 다음!!! 안됩니다! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
우린 평생이라도 상관없어....,1
"밉상, 빨리 잡아들여야되는데",1
이슬람도 이제 바뀔땨가됐다,1
문과와 이과의 조합이 적절한 기사다,1
펜싱 박상영선수 화이팅!!,1
역사의 현장 속에 있네,1
정말이지 요즘은 어디를 틀어도 오빠가 자주나오시네요,1
달은 멀어서 가기 힘들어요?,1
이적할때됫다 흥민아 버릴땐 과감히 버리자,1
이런건 좀 배워야된다,1
대통령 박근혜 탄핵무효 되면 JTBC가 탄핵되는건가?,1
그리하면 버텨라 살리라,1
왜 충전이 안 되징,1
대한민국 특검 하이팅!통일은 대박이 아니라특검은 이번에 국민들의 대박입니다,1
다시 1박2일 봐야겠당 ㅎㅎㅎ,1
옛날 생각 난다..,1
다시 fa가격 내릴려면 선수 본인이 나서서 적은 금액을 선호하지 않는이상 힘든가요?,1
버는  돈은 얼마 안되는데 카드값으로 돈이 다 나가버려요.,1
발언 작가 이해해 줍시다.. 알고 썼다고 하면 밤길이 얼마나 무섭겠어요 ㄷㄷㄷ,1
받았냐? 얼마,1
아르헨 애들은 항상 향수병에 기량 출중한데도 꼭 아르헨으로 돌아가더라,1
근데 너무 빨리 복귀하는거 아닌가 ㅎ,1
방송할때만 둘이 봐도 여자 남자로 절대 안 보던데 말이되냐....ㅋㅋㅌㅌ,1
오늘 연예대상 보면서 정말 마음 졸였는데...,1
일드 전업주부탐정 있음,1
유재석 오라버니 또 다시 5월 셋째 주가 시작 하네요,1
대역이 그럼 무기징역 사는거냐?,1
선수 개인 볼터치 하는 클라스부터 다르더라..,1
마네 므키타리안 비교 있기전에 이미 클라인 다르미안 비교 있었네 ㅋㅋ,1
동일 노동 동일 임금,1
발견했다는 뉴스 후에 잠잠하네,1
 저 병원가야대나여?,1
어느나라건 싼건 다 이유가 있지......,1
가게 사진도 내보내라~~~,1
우리 집은 xp 아직도 잘 쓰는 중ㅋㅋ 사이트 안 되는 건 크롬 써서 하고,1
드디어 아 3차대전 시작인가,1
아이유는 너무 좋았던 이미지를 안좋게 소비시키는것같어.,1
아이폰이랑 갤럭시랑 방수테스트하는거보니 겔럭시가 먼져 저세상가던데??,1
이러다 아이돌 나오겄는데???,1
김상수 정인욱 보내라,1
힘들고 왜 어려우시다면서 계속 자리에 연연하면서 붙어 있는지 진심 궁굼하네.....,1
나 한테 오면 맨날 백원씩 주는데,1
 오래 걷지도못하고 축구같은거하고나면이틀정도 정강이가뼈가 너무 아파요..ㅠ,1
우리같으면 무조건 찬성하고 돈받고 보자 했을텐데..,1
말해서 솔직히 죽음으로 인해 헤어지는거 말곤사람때매 우는건 이해가 안가는데 ...,1
요리프로그램에서 초보들도 따라할수 있도록 설명 잘해주십니다.,1
저 다행이 것들 중에 습관적으로 담는건없네,1
이익만 눈앞의 보지말고 좀 멀리들 보셧스면합니다..,1
돌아가는 야근하고 지하철.,1
추운 계절이어야 겨울이라고 하는거임.,1
차승원 레전드는 만재도서 어묵 직접 만들어서 어묵탕한게 아닐까,1
신회장이 숨기고있는사실은..,1
전 우주를 위해 그렇게 했겠지,1
6000억 형님 장훈이형 멋져요,1
올만에 어찌나 쓰는지..ㅋㅋ,1
파일럿 만큼 주행중이라고 생각해 보세요.,1
아주 깨끗한 물에서 수영해본지가 언젠가....,1
신정락은 선발보단 불펜이 더어울리는 투수,1
존경스럽끼까지한 선수.,1
나는 15년 전에 땄는데 저거 있었다.,1
제가 안쓰러워 보였는지친구녀석이?탈모치료 병원하나 소개시켜 주더라구요,1
비정규 누가 만들엇나,1
"앞으로는 덥거나, 춥거나",1
빨리 왜이렇게 주연을 맞지..?,1
1승이 천금같은 요즘 그래도 이겨서 다행이네..,1
돈이든 외모든 성격이든 비슷한사람들끼리 만나는게 그나마 좋지않을까 싶음,1
오랜만에 듣는 아름다운 소식이군요,1
좋겠네...물고기 집에 넘처나겠구나! 잘 잡아먹어라.,1
우리 모두 맞춤법을 자알~ 지킵시다...,1
제일 효율좋은 운동은 상체는 턱걸이 허리는 플랭크 하체는 스쿼트,1
루니가 축구 잘해.,1
온라인에서는 피임약 구매못하나요?,1
어글잡는 잊을만하면 기사 뜨네,1
보기에 남자가 잘생긴 얼굴은 공유보다 이동욱,1
산다고 오래 무조건 좋은 건 아니지라.,1
욕쟁이 할머니 집이랑 미슐랭 집이랑 타켓층이 틀리지 않나 ㅋㅋㅋ,1
 전국모든사찰에 대해....,1
코치들은 투수의 담력같은건 계산에 안넣나?,1
정치인이라면 비판적인 문자도 받을 줄도 알아야 한다,1
살려고 누가 하지...? 군대 면제도 안되는데,1
토요일 일요일은 춥겠다 이젠 35~37도 견딜만하다..,1
안하는게  좋은가요?,1
윙백도 윌리안 괜찮을거 같은데,1
유재석 오라버니 해피투게더 봤어요,1
특검만세. 검찰만세. 특검팀에서대통령이나오길,1
못해..... 가지도,1
서장훈:도대체 이게 무슨 의미가 있습니까~,1
타고가는 시간보다 타기위해서 역까지 가는시간이 두배나 더걸린다,1
실세에게 정치권 선물했던 인사또한 정계인물이어서 가짜라고 밝히기 싫었던 것~,1
무슨년? 2016년은,1
 1900년때 대포 화살 칼짚신 신던..헬조선인들이..일본한테 대드는 이유가?ㅋㅋ,1
낙수효과는 빛물 받아 먹는 것과 같다.,1
"모든조건은, 발화의 보드의 성능에서 부터 시작된다.",1
항상 아님 정해져 있나요?,1
세상이 온통 사기꾼 소굴이니 누구말이 옳은지 틀린지 알수가 없네. ㅠㅠ,1
스마트폰 거품 확 사라지겠네,1
그래 왜,1
케릭터가 없어서 베껴도 국내용 입니다.,1
여든까지 세살버릇안마 간다,1
아 ...고딩인데 학교 휴교 안함 ^^,1
치킨난반...먹고싶어 미칠지경...,1
저 얼굴에 익룡이란 개그캐릭터 장착해서 호감도상승..,1
 소속사도 손해를 감수하고 멋지네요!!^^,1
버리고 카톡 갈만한 압도적인 사항이 있어야지,1
원우오빠!!!!,1
싫어도 미국이 중국과 친하는건 미래의 화를 부른다.,1
편의점 가격은 1250원,1
언론의 역할과 국민의 관심이 이렇게 중요합니다,1
자주는 못들어 오지만 항상 백주부님 팬입니다.,1
 당신들의 애국심은 존경합니다.,1
근데 외국선수만 사와도 중국축구가 발전함?,1
손오공처럼 머리테를 씌우자는거네,1
형 근데 홈런송구는 잊혀지지가 않네 ㅋㅋ,1
성가신 솔직히 국가맞지,1
나서는데 불교도 개신교 원로들은 대통령을 위한 기도중,1
철권이 눈앞에서 펼처짐,1
진짜 차우찬은 애매한 포지션이지. 투수로 보면 얼마 더보태서 김양사는게 훨이득이고 비슷한 가격대엔 황재균도 있고,1
 감독은 오늘 운좋게 경질 피했다.,1
미국압박에 60년대 국교정상화한게 잘못이지,1
한화가 김경기불러서 3군 타격코치로 써라,1
가끔 생각만 하길 잘했다고 안도하는 경우도 있는데??????,1
나야 그림 관련 직종이라 그림 그리는 용도로 쓰지만 일반인은 뭐에 쓸까...,1
시간이 늦었다.,1
시그널도. 시그널이었지만 싸인이 저에겐. 너무 센세이션이었어요,1
해외 결국 진출은 몸값 인상용이었구나.,1
이 나도 병 걸렸었는데 안구돌출 심했음..,1
제남자친구는  충남에 있는 부대에서 훈련받아용...,1
갓영표 촌철살인 지렸다,1
이정로 선생님을 만나서 인생이 달라집니다.,1
방법좀 안갈 알려주세요.0,1
매일 두시간씩 머리하는 시간 .,1
스타디움 대구 쇼핑몰 칼라스퀘어 본부장님 대한민국 국민 모두는 개개인이 하나의 열쇠를 쥐고 있나요?,1
 돌아가서 할일들 하고 월급 받아가~~,1
투척~~~~~~~ 수류탄,1
 백종원님 덕분에 아빠들의 요리 솜씨가 상향 평준화되어 버려서 제 희소성이 떨어져 버렸거든요.,1
곧 한국형 포켓몬이 나오겠구만,1
전  피곤해서 이제 자려구요,1
한글을 아는건 확실하네~ㅍㅎ,1
 간바레 화이팅!,1
인성이 최고시네요,1
모르고 유모차 놔둔채로 차타고가면 깜빡이 키면서 따라옴?,1
명령에죽고 군인은 명령에산다,1
난 더운걸떠나 춥다...,1
특검팀 잘하고 계십니다 힘내세요~,1
아직 울산인데 멀쩡함..,1
주부습진때문에 얼마전부터 고생중입니다.,1
장난전화라도 출동이 우선이다,1
투자금 100억이면 거의 회수 했구만 뭐,1
안산은 벼락과 비가 계속오는데요,1
푹자면 가서 감기가 다 나으려나,1
때를 박정희 다시 살게 해주네,1
뭔데 이렇게 일기를 길게써놨어,1
중국을 더이상 무시하면 안돼.,1
김하늘이 뭔가 묘한 매력이 있긴 함~,1
내가 화장한 얼굴보다 훨씬 몇천배는 이쁘더라..ㄹㅇ하얗고 피부 좋아ㅠㅠㅠ너무 이뻐,1
나머지날은 그럼 안먹어도 피임이 되나요?,1
"미국은 게임 산업도 1등, 영화 산업도 1등",1
음식의 맛은 물론음식에 들어있는 히스토리까지알려 주시는 선생님의 박식 하심!!,1
백선생님께서도 이 새로운 한주에도좋은 일만 가득하시고 기분 좋은 날 되세요,1
너는 올림픽에서 넣었어야 했어 골을,1
그럼 전과자 되는거에요?,1
구속해야 재청구해서 한다특검 응원합니다,1
둘중하나 선수빨이라고 모든 기사 베댓 확정 ㅋ,1
솔직히 이렇게 민폐끼치고 위험성 뛰어난 게임은 나라차원에서 막아야하는거 아닌가,1
토이스토리 나오는 감자인형 부인 닮음,1
오늘보니까  왼쪽은 + 모양으로 떼워져있는데오른쪽은ㅜ 이런식으로 되있음 ㅡㅡ;;;;,1
아 흠.. .. 흠이건 제고민이 아니라 친구고민입니다,1
이것저것 다떠나서 얘기한번해봅시다.,1
애기들이 좋아하는 맛은 아니였어요ㅋㅋㅋ,1
살생하는 재미로 건 이제 그만하자,1
클라리넷은 알아도 클라라는 첨 들어봄..뭐하는거에요?,1
넣었어도 전투만 대박인데 포켓몬이 괜히 전세계 rpg판매량 1위가 아니지,1
저희아가는 어린이집에안보내고 제가 집에서보고있는데 다른 엄마들은 17개월아가랑 뭐하고노세요??,1
노예종족으로 쓸게뻔함 ...,1
그 와중에 라면 맛있겠다...,1
기침은 안하는데 숨은약간씩 차고..,1
충전소 lpg도 별로안많게 느껴지던데..,1
Jtbc 정말 짱!!~~~~~~~,1
많이 한국은 마름이 보통이고 마름은 통통이라지,1
어 우리팀 감독님 기사다 ㅎㅎ,1
 방법이 없을까요?,1
재앙같아보니자나,1
오늘..아니네 어제네 ㅋㅋ,1
또 사달라고 그랬구나 할아버지가,1
영화로도 만들어주세요ㅜㅠ,1
"좋은 동생, 후배 로는~ 충분히 좋아해주고 아껴주고 할듯~~",1
남자들도 쉽게 요리할 수 있는 요리법을 만들어 주신 백 선생 파이팅,1
근데 그거 아니면 너무 좋아요,1
완전 전데...?,1
나가고 비례대표로 싶었나봐,1
다음주는 국회로 간다,1
글고보니 진짜알짜배기 배우님들 ! 박신양!,1
전면전 이제 ㅋㅋㅋ,1
요즘 확실히 원톱은 몸쌈만 할줄알면 키는 상관없는듯,1
카페보면 블로그나 v20 산 사람이 더 많은거같은데,1
 굳이 아이폰 공부할 필요없이 다른 안드로이드폰 많은데...,1
전 lg폰 좋아요^^가장 오래 쓴폰도 LG였는데ㅎ,1
그럼 야동은 뭘로???,1
그럼 퇴직후에 국민연금 받을수 있는건지만 알려줘,1
경찰이 영상공개하면 족발릴게 뻔하니까 공개안하고 개기는거겠지,1
폐지만 이제 남았네요.,1
 제가 요새 시간표때문에 복잡해요 ㅋㅋㅋ  그럼 ^^*,1
맨더비 패배 납득가능.,1
감독에 중요성을 느끼게 생겼군..,1
할수없는 로봇이 직업이 각광 받겠구만,1
심해서 끌어올려 바로 공기중 노출하면 기압차 때문에 터져야지,1
배터리 사용시간만 늘어나도 V20은 이미 반은 성공한 것이다.,1
자영업으로만 할 수 밖에.없는 현실...,1
글씨군.. 중3남학생,1
잡아들여서 이제 독방에 늙어죽게하는일만 남았구먼,1
일본어 커프에서도 많이 써서 그런듯,1
 사람들이 많이보는지에 대한 고민과..,1
칼'은 '국화와 진리다.,1
아무리 떠들어도 폭탄보다는 안전하다,1
알바하는 늙은 할매 할배 과거에는 친일파들 있었죠,1
예원처럼 솔직히 이목구비 뚜렷한 연예인 요즘 별로 없는듯,1
내리자 계엄령,1
연기가 진짜 예술이었어요,1
군인됐다면 진짜 어디 배치되든 에이스,1
160으로 와.....근데 외야에서 송구하면 얼마나 빠를까,1
적다. 소득이,1
만세!!!!!!!!!!!!!!!!!!!! 대한민국,1
로즈 데뷔골 기억난다 아스널전 코너킥 상황에서 뒤로 흘러 나온 골을 논스톱 발리로 그냥ㅋㅋㅋ,1
걸그룹 에이핑크가 유망주였던게 엊그제같은데.........,1
'올해 돈이 없으니까 내년에 다년계약하자' 이게 핵심이지뭐.,1
"좁은 이 땅에, 저런 거 쓰다간 별별 사생활 다 털리니까.",1
아이고 의미 없다......,1
올ㅋ근데 왠일로 정장이지?,1
우리도 성평등이 필요하다,1
별똥별 사이로 UFO가 지나 갈지도 모르니 눈 뜨게 뜨고 보길,1
현존하는 감독중에 유일하게 선수빨 없는 감독..,1
난또 서울대병원 기사인줄알았네!!!,1
여장하면 완벽하게 이쁜 소녀같음.ㅋ,1
이 분 스릴러작가로는 원탑이 아닐까 싶음.,1
고기를 그럼 줄여라,1
삼성불매 합니다 1 인,1
자유국가라하지만 아무리 ㅋㅋ희대의코메디언 ㅋㅋㅋ,1
is의 씨가 마르는 일이 얼마남지 않았네...,1
누진제 당연히 없어져야하는데 자꾸이상한말하는사람들은 저게당연하다는거냐?,1
나 조금 박보검 닮음,1
  방 없으니까 왠지 이질감이 ;;,1
"주변에 호수공원 자전거,전동킥보드 임대하던데?",1
전데...? 완전,1
추운게 추울때까지 아니다.,1
애가 없어서 다행이다,1
상상도 우리나라는 못하지,1
울아빠 울산현기차30년차.,1
진짜  급해요,1
수장인 태호PD가 여러가지 의견을 반영해서 결정하겠지~~,1
그냥 넘어갈 수 있을거라 생각했단 말인가?,1
용감한..우리의 어머니~~,1
농담으로 걍 한 얘기같은데 진지하게 받아들이네 ㅋㅋ,1
주모 여기 손주 한병 추가,1
기대 전혀 안했는데 아예 잊고있었는데..... ㅎㅎ,1
